id,branch,year,subject,question_text,Qyear,mark_weightage
1378,CSE,Final Year,NLP,Explain the role of stop words in text processing.,2023,4
1379,CSE,Final Year,NLP,Describe the architecture of a transformer model.,2023,8
1380,CSE,Final Year,NLP,What is text summarization?,2023,4
1381,CSE,Final Year,NLP,What are word embeddings? Explain Word2Vec.,2023,8
1382,CSE,Final Year,NLP,Describe the concept of sentiment analysis.,2023,4
1383,CSE,Final Year,NLP,What is tokenization in NLP?,2023,4
1384,CSE,Final Year,NLP,Differentiate between syntax and semantics in linguistics.,2023,4
1385,CSE,Final Year,NLP,Describe the function of a part-of-speech (POS) tagger.,2023,6
1386,CSE,Final Year,NLP,What is TF-IDF and how is it calculated?,2023,6
1387,CSE,Final Year,Distributed Systems,What is a distributed system?,2023,8
1388,CSE,Final Year,Distributed Systems,Explain transparency in a distributed system.,2023,6
1389,CSE,Final Year,Distributed Systems,What is RPC?,2023,4
1390,CSE,Final Year,Distributed Systems,Differentiate a monolithic and a microkernel.,2023,4
1391,CSE,Final Year,Distributed Systems,What is clock synchronization? Explain Lamport's clocks.,2023,8
1392,CSE,Final Year,Distributed Systems,Explain mutual exclusion.,2023,4
1393,CSE,Final Year,Distributed Systems,What is the CAP theorem?,2023,8
1394,CSE,Final Year,Distributed Systems,Describe the Bully algorithm.,2023,8
1395,CSE,Final Year,Distributed Systems,What is a distributed file system (DFS)?,2023,4
1396,CSE,Final Year,Distributed Systems,Explain fault tolerance.,2023,4
1397,CSE,Final Year,Distributed Systems,Differentiate a stateful and a stateless server.,2023,4
1398,CSE,Final Year,Distributed Systems,What is replication?,2023,4
1399,CSE,Final Year,Distributed Systems,Explain the two-phase commit (2PC) protocol.,2023,8
1400,CSE,Final Year,Distributed Systems,What is middleware?,2023,4
id,branch,year,subject,question_text,Qyear,mark_weightage
1401,CSE,FY,Physics,Explain the dual nature of radiation and matter.,2024,6
1402,CSE,FY,Physics,Describe the experimental setup to determine the Hall coefficient.,2024,8
1403,CSE,FY,Physics,"Explain the principle, construction, and working of a Ruby laser.",2024,8
1404,CSE,FY,Physics,What are Maxwell's equations? Explain their importance in electromagnetism.,2024,8
1405,CSE,FY,Physics,What are superconductors? Describe the Meissner effect.,2024,6
1406,CSE,FY,Physics,Explain the phenomenon of diffraction of light.,2024,4
1407,CSE,FY,Physics,Draw the V-I characteristics of a P-N junction diode and explain the knee voltage.,2024,6
1408,CSE,FY,Physics,Summarize the laws of photoelectric emission.,2024,4
1409,CSE,FY,Physics,Define electric potential.,2024,4
1410,CSE,FY,Physics,State the laws of reflection.,2024,4
1411,CSE,FY,Physics,What is total internal reflection?,2024,4
1412,CSE,FY,Physics,Describe how a transistor can be used as an amplifier.,2024,6
1413,CSE,FY,Physics,What are matter waves? Give their properties.,2024,8
1414,CSE,FY,Physics,Explain the need for doping in semiconductors.,2024,4
1415,CSE,FY,Mathematics,"Find the rank of the matrix [[1, 2, 3], [4, 5, 6], [7, 8, 9]] by reducing it to echelon form.",2024,6
1416,CSE,FY,Mathematics,"Verify the Mean Value Theorem for f(x) = (x-1)(x-2)(x-3) in [0, 4].",2024,6
1417,CSE,FY,Mathematics,Solve the differential equation (D^2 + 4)y = sin(2x).,2024,8
1418,CSE,FY,Mathematics,Find the Laplace transform of t*e^(-2t)*cos(t).,2024,6
1419,CSE,FY,Mathematics,Evaluate the double integral of (x^2 + y) dx dy over the region bounded by y=x^2 and y=sqrt(x).,2024,8
1420,CSE,FY,Mathematics,"Find the Fourier series for f(x) = x in the interval (-pi, pi).",2024,8
1421,CSE,FY,Mathematics,"Are the vectors (1,1,1), (1,-1,1), (-1,1,1) linearly independent?",2024,4
1422,CSE,FY,Mathematics,"Find the eigenvalues and eigenvectors of the matrix [[3, -1], [4, -2]].",2024,8
1423,CSE,FY,Mathematics,Test the convergence of the series sum(1/sqrt(n)).,2024,4
1424,CSE,FY,Mathematics,"If z = f(x, y) where x = e^u, y = e^v, find dz/du and dz/dv.",2024,4
1425,CSE,FY,Mathematics,"Find the inverse of the matrix [[1, 2], [3, 4]].",2024,6
1426,CSE,FY,Mathematics,"Solve by Gauss-Jordan elimination: 2x+y+z=10, 3x+2y+3z=18, x+4y+9z=16.",2024,6
1427,CSE,FY,Mathematics,Define a monotonic function.,2024,4
1428,CSE,FY,Mathematics,Evaluate the integral of sin(x)cos(x) dx.,2024,4
1429,CSE,FY,Chemistry,What is corrosion? Explain its prevention methods.,2024,8
1430,CSE,FY,Chemistry,What are the differences between thermoplastic and thermosetting plastics?,2024,6
1431,CSE,FY,Chemistry,Explain the process of reverse osmosis for water purification.,2024,8
1432,CSE,FY,Chemistry,What is addition and condensation polymerization?,2024,6
1433,CSE,FY,Chemistry,What is a pH scale?,2024,4
1434,CSE,FY,Chemistry,Explain vulcanization of rubber.,2024,4
1435,CSE,FY,Chemistry,Define buffer solution.,2024,4
1436,CSE,FY,Chemistry,Explain the working of a lithium-ion battery.,2024,8
1437,CSE,FY,Chemistry,What are fullerenes?,2024,6
1438,CSE,FY,Chemistry,State Faraday's first and second laws of electrolysis.,2024,4
1439,CSE,FY,Chemistry,List any four principles of green chemistry.,2024,4
1440,CSE,FY,Chemistry,Give two examples of biodegradable polymers.,2024,4
1441,CSE,FY,Chemistry,Describe the structure of diamond.,2024,4
1442,CSE,FY,Chemistry,Define an electrolyte.,2024,4
1443,CSE,FY,Mechanics,State and prove the principle of moments.,2024,8
1444,CSE,FY,Mechanics,Differentiate between kinetics and kinematics.,2024,4
1445,CSE,FY,Mechanics,State Newton's three laws of motion.,2024,6
1446,CSE,FY,Mechanics,Draw a Free Body Diagram for a block on an inclined plane.,2024,4
1447,CSE,FY,Mechanics,Define momentum and impulse.,2024,4
1448,CSE,FY,Mechanics,Explain the principle of conservation of energy.,2024,6
1449,CSE,FY,Mechanics,What is friction?,2024,4
1450,CSE,FY,Mechanics,Define 'moment of a force' and give its unit.,2024,4
1451,CSE,FY,Mechanics,"A force of 100N is applied at an angle of 60 degrees to a 50kg box. If mu=0.1, find the acceleration.",2024,8
1452,CSE,FY,Mechanics,What is the instantaneous center of rotation?,2024,6
1453,CSE,FY,Mechanics,Define coefficient of restitution.,2024,4
1454,CSE,FY,Mechanics,What are the conditions for static equilibrium of a rigid body?,2024,4
1455,CSE,FY,Mechanics,What is Lami's theorem?,2024,4
1456,CSE,FY,Mechanics,A car travels at 20 m/s and brakes to a stop in 4 seconds. Find the braking distance.,2024,8
1457,CSE,FY,Basic Electrical Engg,State and explain Kirchhoff's laws.,2024,8
1458,CSE,FY,Basic Electrical Engg,State Ohm's law.,2024,4
1459,CSE,FY,Basic Electrical Engg,Derive the expression for equivalent resistance of parallel resistors.,2024,6
1460,CSE,FY,Basic Electrical Engg,Explain the working of a DC motor.,2024,8
1461,CSE,FY,Basic Electrical Engg,What is a transformer?,2024,4
1462,CSE,FY,Basic Electrical Engg,Compare ideal and practical voltage sources.,2024,4
1463,CSE,FY,Basic Electrical Engg,Define RMS value and average value.,2024,4
1464,CSE,FY,Basic Electrical Engg,"For v = 200*sin(314t), find frequency and RMS voltage.",2024,8
1465,CSE,FY,Basic Electrical Engg,What are the advantages of a three-phase system over a single-phase system?,2024,6
1466,CSE,FY,Basic Electrical Engg,Explain power factor.,2024,4
1467,CSE,FY,Basic Electrical Engg,Define capacitance and inductance.,2024,4
1468,CSE,FY,Basic Electrical Engg,Describe the working of a moving-iron instrument.,2024,6
1469,CSE,FY,Basic Electrical Engg,What is the superposition theorem?,2024,4
1470,CSE,FY,Basic Electrical Engg,Explain star and delta connections.,2024,4
1471,CSE,SY,OS,Explain the key functions of an operating system.,2024,6
1472,CSE,SY,OS,Describe the role of the Process Control Block (PCB) in managing processes.,2024,6
1473,CSE,SY,OS,"Explain the key differences between processes and threads, focusing on memory and resource sharing.",2024,4
1474,CSE,SY,OS,What is a deadlock? What are the four conditions required for it to occur?,2024,8
1475,CSE,SY,OS,Explain the working of the Round Robin scheduling algorithm with an example.,2024,8
1476,CSE,SY,OS,What is a semaphore and how is it used for synchronization?,2024,6
1477,CSE,SY,OS,Explain the concept of virtual memory using paging.,2024,4
1478,CSE,SY,OS,Describe the First-Fit and Best-Fit memory allocation algorithms.,2024,8
1479,CSE,SY,OS,What is memory fragmentation? Explain its types.,2024,4
1480,CSE,SY,OS,Explain the concept of a system call.,2024,4
1481,CSE,SY,OS,Illustrate the difference between preemptive and non-preemptive scheduling with an example.,2024,4
1482,CSE,SY,OS,What is a file? List its attributes.,2024,4
1483,CSE,SY,OS,What is a page replacement algorithm? Explain the LRU algorithm.,2024,8
1484,CSE,SY,OS,Explain the Banker's algorithm for deadlock avoidance.,2024,8
1485,CSE,SY,DBMS,Compare a DBMS with file systems.,2024,6
1486,CSE,SY,DBMS,Explain the different types of integrity constraints in a DBMS.,2024,4
1487,CSE,SY,DBMS,What is normalization? Explain BCNF.,2024,8
1488,CSE,SY,DBMS,Describe the three-tier DBMS architecture.,2024,8
1489,CSE,SY,DBMS,Differentiate between a primary key and a foreign key.,2024,4
1490,CSE,SY,DBMS,Describe the purpose of an Entity-Relationship diagram in database design and illustrate its basic components.,2024,8
1491,CSE,SY,DBMS,What are the ACID properties of a transaction? Explain each.,2024,6
1492,CSE,SY,DBMS,Explain different types of joins in SQL.,2024,6
1493,CSE,SY,DBMS,"What is the difference between the DROP, DELETE, and TRUNCATE commands in SQL?",2024,4
1494,CSE,SY,DBMS,What is a database schema?,2024,4
1495,CSE,SY,DBMS,Write a SQL query to find the third highest salary from an Employee table.,2024,8
1496,CSE,SY,DBMS,What is the use of indexing in a database?,2024,4
1497,CSE,SY,DBMS,What is a view in SQL?,2024,4
1498,CSE,SY,DBMS,What are DDL and DML commands?,2024,4
1499,CSE,SY,CN,What is a computer network? Explain its advantages.,2024,6
1500,CSE,SY,CN,Illustrate the OSI protocol stack and detail the primary responsibility of each of its seven layers.,2024,8
1501,CSE,SY,CN,Differentiate between TCP and UDP.,2024,4
1502,CSE,SY,CN,What is an IP address? Explain different classes of IPv4 addresses.,2024,8
1503,CSE,SY,CN,Explain the working of the CSMA/CD protocol.,2024,6
1504,CSE,SY,CN,What is a network topology? Explain any two with diagrams.,2024,8
1505,CSE,SY,CN,Differentiate between a switch and a router.,2024,4
1506,CSE,SY,CN,What is subnetting?,2024,4
1507,CSE,SY,CN,Explain packet switching.,2024,4
1508,CSE,SY,CN,What is DNS?,2024,4
1509,CSE,SY,CN,Compare two types of transmission media.,2024,6
1510,CSE,SY,CN,What is a firewall?,2024,6
1511,CSE,SY,CN,What is data encapsulation?,2024,4
1512,CSE,SY,CN,Explain the difference between a MAC address and an IP address.,2024,4
1513,CSE,SY,DAA,What are the characteristics of an algorithm?,2024,6
1514,CSE,SY,DAA,Explain Big-O asymptotic notation and its significance.,2024,8
1515,CSE,SY,DAA,Write down the algorithm for Binary Search.,2024,6
1516,CSE,SY,DAA,What is the Divide and Conquer approach?,2024,4
1517,CSE,SY,DAA,Explain the Quick Sort algorithm.,2024,8
1518,CSE,SY,DAA,Differentiate between Greedy algorithms and Dynamic Programming.,2024,4
1519,CSE,SY,DAA,Explain Kruskal's algorithm.,2024,8
1520,CSE,SY,DAA,What is the 0/1 Knapsack problem?,2024,8
1521,CSE,SY,DAA,Explain the concept of backtracking using the N-Queens problem.,2024,6
1522,CSE,SY,DAA,Explain the P and NP classes.,2024,4
1523,CSE,SY,DAA,Describe Dijkstra's algorithm.,2024,8
1524,CSE,SY,DAA,Solve the recurrence relation T(n) = 2T(n/2) + n.,2024,6
1525,CSE,SY,DAA,What is the Job Sequencing with Deadlines problem?,2024,4
1526,CSE,SY,DAA,Explain the Traveling Salesperson Problem.,2024,4
1527,CSE,SY,TOC,Differentiate between a DFA and an NFA.,2024,6
1528,CSE,SY,TOC,Write a regular expression for a language that accepts all strings containing '00'.,2024,4
1529,CSE,SY,TOC,Explain the different levels of the Chomsky Hierarchy.,2024,8
1530,CSE,SY,TOC,State the Pumping Lemma for regular languages.,2024,6
1531,CSE,SY,TOC,What is a context-free grammar (CFG)?,2024,4
1532,CSE,SY,TOC,Design a Turing Machine to copy a given string of 'a's.,2024,8
1533,CSE,SY,TOC,What is a Pushdown Automaton (PDA)?,2024,6
1534,CSE,SY,TOC,Compare Mealy and Moore machines.,2024,4
1535,CSE,SY,TOC,"Define 'alphabet', 'string', and 'language'.",2024,4
1536,CSE,SY,TOC,What is the Halting Problem?,2024,8
1537,CSE,SY,TOC,"Construct a DFA for strings over {a,b} that do not contain 'aa'.",2024,8
1538,CSE,SY,TOC,What is an ambiguous grammar?,2024,4
1539,CSE,SY,TOC,Convert the regular expression a(a+b)*b into an NFA.,2024,6
1540,CSE,SY,TOC,What is an undecidable problem?,2024,4
1541,CSE,TY,Software Engineering,Describe the V-Model of software development with a neat diagram.,2024,8
1542,CSE,TY,Software Engineering,Explain the core principles of the Agile methodology.,2024,6
1543,CSE,TY,Software Engineering,What is requirements elicitation? Explain the questionnaire and interview techniques.,2024,8
1544,CSE,TY,Software Engineering,Explain the difference between black-box testing and white-box testing with examples.,2024,8
1545,CSE,TY,Software Engineering,What is software maintenance? Describe its different categories.,2024,4
1546,CSE,TY,Software Engineering,What is a DFD? Explain the symbols used in a DFD.,2024,6
1547,CSE,TY,Software Engineering,Define coupling and cohesion. What is the desired level for each in a good software design?,2024,6
1548,CSE,TY,Software Engineering,What is a non-functional requirement? Give two examples.,2024,4
1549,CSE,TY,Software Engineering,Explain the Prototyping model of software development.,2024,8
1550,CSE,TY,Software Engineering,What is the purpose of regression testing in the software lifecycle?,2024,4
1551,CSE,TY,Software Engineering,Differentiate between verification and validation.,2024,4
1552,CSE,TY,Software Engineering,What does a Use Case diagram represent?,2024,4
1553,CSE,TY,Software Engineering,Explain the process of risk management.,2024,6
1554,CSE,TY,Software Engineering,What are the different levels of software testing?,2024,4
1555,CSE,TY,Machine Learning,"Differentiate between supervised, unsupervised, and reinforcement learning.",2024,6
1556,CSE,TY,Machine Learning,Explain the K-Means clustering algorithm.,2024,8
1557,CSE,TY,Machine Learning,What is overfitting? How can you avoid it?,2024,6
1558,CSE,TY,Machine Learning,Explain the Naive Bayes algorithm.,2024,8
1559,CSE,TY,Machine Learning,What is a decision tree? What is pruning?,2024,8
1560,CSE,TY,Machine Learning,"Define precision, recall, and F1-score.",2024,4
1561,CSE,TY,Machine Learning,What is the role of gradient descent in training a model?,2024,6
1562,CSE,TY,Machine Learning,What is a confusion matrix?,2024,4
1563,CSE,TY,Machine Learning,What is feature selection?,2024,4
1564,CSE,TY,Machine Learning,Describe the k-Nearest Neighbors (k-NN) algorithm.,2024,6
1565,CSE,TY,Machine Learning,What is a neural network?,2024,8
1566,CSE,TY,Machine Learning,What is a hyperparameter?,2024,4
1567,CSE,TY,Machine Learning,What is the purpose of a validation set?,2024,4
1568,CSE,TY,Machine Learning,Explain the principle of Support Vector Machines (SVM).,2024,4
1569,CSE,TY,Web Technologies,Explain the structure of an HTML document.,2024,6
1570,CSE,TY,Web Technologies,What is CSS? Explain the different types of selectors.,2024,8
1571,CSE,TY,Web Technologies,Compare GET and POST.,2024,4
1572,CSE,TY,Web Technologies,What is JavaScript? How do you include it in HTML?,2024,4
1573,CSE,TY,Web Technologies,Explain the Document Object Model (DOM).,2024,8
1574,CSE,TY,Web Technologies,What are cookies?,2024,4
1575,CSE,TY,Web Technologies,Differentiate client-side and server-side scripts.,2024,6
1576,CSE,TY,Web Technologies,What is AJAX?,2024,6
1577,CSE,TY,Web Technologies,Write a JavaScript function to validate a phone number (must be 10 digits).,2024,8
1578,CSE,TY,Web Technologies,What are CSS media queries used for?,2024,4
1579,CSE,TY,Web Technologies,Explain the CSS box model.,2024,6
1580,CSE,TY,Web Technologies,What is the role of the <head> tag?,2024,4
1581,CSE,TY,Web Technologies,What is JSON?,2024,4
1582,CSE,TY,Web Technologies,Explain web sessions.,2024,4
1583,CSE,TY,Computer Graphics,Explain the Bresenham's line drawing algorithm.,2024,8
1584,CSE,TY,Computer Graphics,Compare raster and random scan displays.,2024,6
1585,CSE,TY,Computer Graphics,Explain 2D scaling and rotation transformations.,2024,8
1586,CSE,TY,Computer Graphics,Explain the Cohen-Sutherland line clipping algorithm.,2024,8
1587,CSE,TY,Computer Graphics,Differentiate parallel and perspective projections.,2024,4
1588,CSE,TY,Computer Graphics,What are Bezier curves?,2024,6
1589,CSE,TY,Computer Graphics,Explain the scan-line polygon fill algorithm.,2024,8
1590,CSE,TY,Computer Graphics,List applications of computer graphics.,2024,4
1591,CSE,TY,Computer Graphics,Define 'aspect ratio'.,2024,4
1592,CSE,TY,Computer Graphics,What are homogeneous coordinates?,2024,4
1593,CSE,TY,Computer Graphics,What is shading? Explain Gouraud shading.,2024,4
1594,CSE,TY,Computer Graphics,Describe the RGB color model.,2024,4
1595,CSE,TY,Computer Graphics,What is a viewing pipeline?,2024,4
1596,CSE,TY,Computer Graphics,Explain the Z-buffer algorithm.,2024,6
1597,CSE,TY,Compiler Design,What are the phases of a compiler? Draw a diagram.,2024,8
1598,CSE,TY,Compiler Design,Compare a compiler and an interpreter.,2024,4
1599,CSE,TY,Compiler Design,What is a symbol table?,2024,4
1600,CSE,TY,Compiler Design,Explain the role of the lexical analyzer.,2024,6
1601,CSE,TY,Compiler Design,What is a CFG?,2024,4
1602,CSE,TY,Compiler Design,Differentiate top-down and bottom-up parsing.,2024,4
1603,CSE,TY,Compiler Design,What is left recursion?,2024,8
1604,CSE,TY,Compiler Design,What is an activation record?,2024,6
1605,CSE,TY,Compiler Design,What is three-address code?,2024,4
1606,CSE,TY,Compiler Design,Explain code optimization.,2024,8
1607,CSE,TY,Compiler Design,What is the role of a parser?,2024,4
1608,CSE,TY,Compiler Design,"Define 'token', 'lexeme', and 'pattern'.",2024,6
1609,CSE,TY,Compiler Design,What is syntax-directed translation?,2024,8
1610,CSE,TY,Compiler Design,Explain garbage collection.,2024,4
1611,CSE,Final Year,Cloud Computing,Explain the three main service models of cloud computing.,2024,8
1612,CSE,Final Year,Cloud Computing,"Describe the public, private, and hybrid cloud deployment models.",2024,6
1613,CSE,Final Year,Cloud Computing,What is virtualization?,2024,8
1614,CSE,Final Year,Cloud Computing,Explain load balancing.,2024,4
1615,CSE,Final Year,Cloud Computing,Compare containers and virtual machines.,2024,8
1616,CSE,Final Year,Cloud Computing,What is the 'pay-as-you-go' model?,2024,4
1617,CSE,Final Year,Cloud Computing,What is a CDN?,2024,4
1618,CSE,Final Year,Cloud Computing,Explain auto-scaling.,2024,4
1619,CSE,Final Year,Cloud Computing,What is a VPC?,2024,4
1620,CSE,Final Year,Cloud Computing,Describe the CAP theorem.,2024,8
1621,CSE,Final Year,Cloud Computing,What is multi-tenancy?,2024,4
1622,CSE,Final Year,Cloud Computing,Explain serverless architecture.,2024,6
1623,CSE,Final Year,Cloud Computing,Discuss security in a public cloud.,2024,8
1624,CSE,Final Year,Cloud Computing,What is an API gateway?,2024,4
1625,CSE,Final Year,Cyber Security,What is the CIA triad?,2024,6
1626,CSE,Final Year,Cyber Security,Differentiate symmetric and asymmetric encryption.,2024,4
1627,CSE,Final Year,Cyber Security,What is a firewall?,2024,8
1628,CSE,Final Year,Cyber Security,What is a DDoS attack?,2024,6
1629,CSE,Final Year,Cyber Security,Explain digital signatures.,2024,8
1630,CSE,Final Year,Cyber Security,What is SQL Injection?,2024,6
1631,CSE,Final Year,Cyber Security,Differentiate a virus and a worm.,2024,4
1632,CSE,Final Year,Cyber Security,What is phishing?,2024,4
1633,CSE,Final Year,Cyber Security,Explain the principle of least privilege.,2024,4
1634,CSE,Final Year,Cyber Security,What is 2FA?,2024,4
1635,CSE,Final Year,Cyber Security,Describe the function of a VPN.,2024,4
1636,CSE,Final Year,Cyber Security,What is hashing?,2024,6
1637,CSE,Final Year,Cyber Security,Explain a man-in-the-middle (MITM) attack.,2024,8
1638,CSE,Final Year,Cyber Security,Define 'malware'.,2024,4
1639,CSE,Final Year,Project Management,What is a project? Explain its characteristics.,2024,8
1640,CSE,Final Year,Project Management,What is a Gantt chart?,2024,4
1641,CSE,Final Year,Project Management,Differentiate Agile and Waterfall.,2024,6
1642,CSE,Final Year,Project Management,What is risk management?,2024,4
1643,CSE,Final Year,Project Management,Explain the role of a project manager.,2024,4
1644,CSE,Final Year,Project Management,Who are project stakeholders?,2024,4
1645,CSE,Final Year,Project Management,What is project scope?,2024,4
1646,CSE,Final Year,Project Management,What is a WBS?,2024,6
1647,CSE,Final Year,Project Management,Explain the iron triangle of project management.,2024,4
1648,CSE,Final Year,Project Management,What is a critical path?,2024,6
1649,CSE,Final Year,Project Management,Describe the Scrum framework.,2024,8
1650,CSE,Final Year,Project Management,What is a project budget?,2024,4
1651,CSE,Final Year,Project Management,Explain the importance of communication.,2024,4
1652,CSE,Final Year,Project Management,What is change management?,2024,4
1653,CSE,Final Year,NLP,What is tokenization?,2024,4
1654,CSE,Final Year,NLP,Explain Stemming and Lemmatization.,2024,6
1655,CSE,Final Year,NLP,What are word embeddings? Explain Word2Vec.,2024,8
1656,CSE,Final Year,NLP,Describe the transformer architecture.,2024,8
1657,CSE,Final Year,NLP,What is Named Entity Recognition (NER)?,2024,6
1658,CSE,Final Year,NLP,Explain the Bag-of-Words (BoW) model.,2024,4
1659,CSE,Final Year,NLP,What is TF-IDF?,2024,8
1660,CSE,Final Year,NLP,What is sentiment analysis?,2024,4
1661,CSE,Final Year,NLP,What are N-grams?,2024,4
1662,CSE,Final Year,NLP,Explain the role of stop words.,2024,4
1663,CSE,Final Year,NLP,What is a Recurrent Neural Network (RNN)?,2024,8
1664,CSE,Final Year,NLP,Explain machine translation.,2024,4
1665,CSE,Final Year,NLP,What is text summarization?,2024,4
1666,CSE,Final Year,NLP,Describe part-of-speech (POS) tagging.,2024,4
1667,CSE,Final Year,Distributed Systems,What is a distributed system? Explain its goals.,2024,8
1668,CSE,Final Year,Distributed Systems,Explain transparency in a distributed system.,2024,6
1669,CSE,Final Year,Distributed Systems,What is RPC?,2024,4
1670,CSE,Final Year,Distributed Systems,Differentiate a monolithic and a microkernel.,2024,4
1671,CSE,Final Year,Distributed Systems,What is clock synchronization? Explain Lamport's clocks.,2024,8
1672,CSE,Final Year,Distributed Systems,Explain mutual exclusion.,2024,4
1673,CSE,Final Year,Distributed Systems,What is the CAP theorem?,2024,8
1674,CSE,Final Year,Distributed Systems,Describe the Bully algorithm.,2024,8
1675,CSE,Final Year,Distributed Systems,What is a distributed file system (DFS)?,2024,4
1676,CSE,Final Year,Distributed Systems,Explain fault tolerance.,2024,4
1677,CSE,Final Year,Distributed Systems,Differentiate a stateful and a stateless server.,2024,4
1678,CSE,Final Year,Distributed Systems,What is replication?,2024,4
1679,CSE,Final Year,Distributed Systems,Explain the two-phase commit (2PC) protocol.,2024,8
1680,CSE,Final Year,Distributed Systems,What is middleware?,2024,4


8401,ELECTRICAL,FY,Basic Electrical Engg,"Define electric current and voltage.",2024,4
8402,ELECTRICAL,FY,Basic Electrical Engg,"State Ohm's law and its limitations.",2024,6
8403,ELECTRICAL,FY,Basic Electrical Engg,"Explain series and parallel circuits with examples.",2024,8
8404,ELECTRICAL,FY,Basic Electrical Engg,"What is alternating current (AC)? How is it different from DC?",2024,6
8405,ELECTRICAL,FY,Basic Electrical Engg,"Define power and energy with units and relations.",2024,4
8406,ELECTRICAL,FY,Basic Electrical Engg,"Explain the function of a transformer.",2024,6
8407,ELECTRICAL,FY,Basic Electrical Engg,"Describe Kirchhoff’s Current Law (KCL) and Voltage Law (KVL).",2024,6
8408,ELECTRICAL,FY,Basic Electrical Engg,"What is a wattmeter? Explain its use.",2024,4
8409,ELECTRICAL,FY,Basic Electrical Engg,"Define RMS and average value for AC waveform.",2024,4
8410,ELECTRICAL,FY,Basic Electrical Engg,"Explain star and delta connections.",2024,6
